service
329,45.0
330,22.0
331,45.0
332,45.0
333,11.0
334,34.0
335,22.0
336,22.0
337,45.0
338,45.0
341,22.0
342,22.0
343,11.0
344,22.0
348,55.0
349,11.0
350,31.0
351,45.0
353,22.0
354,22.0
356,22.0
357,11.0
358,45.0
359,32.0
360,22.0
361,22.0
362,45.0
363,22.0
364,22.0
365,49.0
366,45.0
368,22.0
370,11.0
371,45.0
372,22.0
373,45.0
374,22.0
375,45.0
378,45.0
379,22.0
380,22.0
381,55.0
382,45.0
383,55.0
384,55.0
385,11.0
386,45.0
387,49.0
388,19.0
389,18.0
390,55.0
391,22.0
392,45.0
394,22.0
395,22.0
396,14.0
397,22.0
398,22.0
399,45.0
400,45.0
401,22.0
403,22.0
404,22.0
405,42.0
406,22.0
408,55.0
409,45.0
410,22.0
411,55.0
412,45.0
414,22.0
415,22.0
416,22.0
417,2.0
418,49.0
419,49.0
420,23.0
421,22.0
422,22.0
423,45.0
424,22.0
425,19.0
427,40.0
428,45.0
430,17.0
431,22.0
432,49.0
433,45.0
435,22.0
436,22.0
438,13.0
440,22.0
441,22.0
442,22.0
443,22.0
444,14.0
445,22.0
446,49.0
447,22.0
449,2.0
451,22.0
452,45.0
453,45.0
454,11.0
455,22.0
459,55.0
460,22.0
461,24.0
462,22.0
463,22.0
464,45.0
466,22.0
467,22.0
468,22.0
469,45.0
470,45.0
473,22.0
474,22.0
475,22.0
476,45.0
477,45.0
478,55.0
479,22.0
480,22.0
483,22.0
484,45.0
486,55.0
487,22.0
488,22.0
489,11.0
490,22.0
491,22.0
492,52.0
494,9.0
495,40.0
497,11.0
498,5.0
499,11.0
500,59.0
501,45.0
502,55.0
503,24.0
504,22.0
505,14.0
506,22.0
508,45.0
510,22.0
511,22.0
514,14.0
515,14.0
517,22.0
518,22.0
519,45.0
520,32.0
521,19.0
522,22.0
523,3.0
526,45.0
527,22.0
529,49.0
531,49.0
532,22.0
533,19.0
535,45.0
536,22.0
537,22.0
538,11.0
539,22.0
540,22.0
541,18.0
542,22.0
543,22.0
544,22.0
546,49.0
547,45.0
549,22.0
550,22.0
551,45.0
552,22.0
553,22.0
554,22.0
555,45.0
556,22.0
557,45.0
558,22.0
559,19.0
560,22.0
561,22.0
562,30.0
563,14.0
565,45.0
566,22.0
567,11.0
568,14.0
569,45.0
570,22.0
571,22.0
572,22.0
573,22.0
575,22.0
576,14.0
577,22.0
578,22.0
579,22.0
580,14.0
581,22.0
582,22.0
583,61.0
585,22.0
588,45.0
590,14.0
592,22.0
593,22.0
594,45.0
595,11.0
596,49.0
597,45.0
598,55.0
600,49.0
601,45.0
602,22.0
603,22.0
604,45.0
605,22.0
606,55.0
607,22.0
609,14.0
610,45.0
611,45.0
613,45.0
614,49.0
616,22.0
617,22.0
618,22.0
619,22.0
620,45.0
621,22.0
623,20.0
624,55.0
626,11.0
627,45.0
628,22.0
629,55.0
630,45.0
632,22.0
633,22.0
634,22.0
635,45.0
637,16.0
638,22.0
639,45.0
640,45.0
643,22.0
645,45.0
646,45.0
648,22.0
649,22.0
650,29.0
652,22.0
653,49.0
654,22.0
655,22.0
658,22.0
659,22.0
660,22.0
663,22.0
664,22.0
665,18.0
666,45.0
667,45.0
668,22.0
669,22.0
672,19.0
673,45.0
674,49.0
675,22.0
676,45.0
677,55.0
678,22.0
679,55.0
680,11.0
681,22.0
682,45.0
683,14.0
684,14.0
686,22.0
687,55.0
688,22.0
690,22.0
691,14.0
692,22.0
693,22.0
694,22.0
696,45.0
697,17.0
698,30.0
699,11.0
702,45.0
703,40.0
704,22.0
705,49.0
706,45.0
707,22.0
708,61.0
710,22.0
711,22.0
713,45.0
714,45.0
716,11.0
717,49.0
719,22.0
720,45.0
721,45.0
722,45.0
723,22.0
724,14.0
725,14.0
728,19.0
729,22.0
730,22.0
731,14.0
733,22.0
734,19.0
736,11.0
737,13.0
739,61.0
740,49.0
741,49.0
742,22.0
743,22.0
744,22.0
745,49.0
746,22.0
747,22.0
749,22.0
750,5.0
751,14.0
753,45.0
755,22.0
756,11.0
758,22.0
759,22.0
760,22.0
762,11.0
763,45.0
764,49.0
765,55.0
766,45.0
767,11.0
768,22.0
770,45.0
771,11.0
773,22.0
774,19.0
775,22.0
776,22.0
777,45.0
778,45.0
779,11.0
780,49.0
781,45.0
782,45.0
783,22.0
784,22.0
785,22.0
786,22.0
787,22.0
788,22.0
789,14.0
791,49.0
793,49.0
794,22.0
795,22.0
797,22.0
798,22.0
800,22.0
801,45.0
802,22.0
803,45.0
804,22.0
805,55.0
806,19.0
807,22.0
808,55.0
809,45.0
810,55.0
811,13.0
812,55.0
813,22.0
816,22.0
817,22.0
818,22.0
819,22.0
820,16.0
821,45.0
822,22.0
823,19.0
824,22.0
825,45.0
826,22.0
827,22.0
828,45.0
829,45.0
830,22.0
831,49.0
833,49.0
834,22.0
835,55.0
837,45.0
838,11.0
840,45.0
841,22.0
842,22.0
843,45.0
844,55.0
845,22.0
846,22.0
847,22.0
849,22.0
850,11.0
851,22.0
852,11.0
854,2.0
855,25.0
856,49.0
857,45.0
858,55.0
861,45.0
862,22.0
863,45.0
864,45.0
865,22.0
866,49.0
867,22.0
869,45.0
870,55.0
871,22.0
872,45.0
873,22.0
874,45.0
875,11.0
877,22.0
878,6.0
879,45.0
880,22.0
882,45.0
883,19.0
884,22.0
885,22.0
886,45.0
887,3.0
888,45.0
890,45.0
891,22.0
892,22.0
894,55.0
895,55.0
896,45.0
897,45.0
898,22.0
899,22.0
901,45.0
902,22.0
905,49.0
906,19.0
907,45.0
909,45.0
910,22.0
911,45.0
912,22.0
913,22.0
914,45.0
915,22.0
918,22.0
919,45.0
921,40.0
922,45.0
924,22.0
929,22.0
931,22.0
932,11.0
933,11.0
934,22.0
935,22.0
936,22.0
937,14.0
938,22.0
941,22.0
942,45.0
943,58.0
944,45.0
946,22.0
947,22.0
948,28.0
949,55.0
950,45.0
951,14.0
952,11.0
953,45.0
954,11.0
955,10.0
956,22.0
957,45.0
958,22.0
959,14.0
960,45.0
961,22.0
962,22.0
964,22.0
965,45.0
966,14.0
969,22.0
970,19.0
971,45.0
973,14.0
974,6.0
975,46.0
976,22.0
977,22.0
978,22.0
979,14.0
980,45.0
981,45.0
982,55.0
984,22.0
986,19.0
987,45.0
988,22.0
989,45.0
991,22.0
992,14.0
993,49.0
994,22.0
995,55.0
996,45.0
998,14.0
1000,22.0
1001,22.0
1002,11.0
1004,22.0
1005,45.0
1006,11.0
1007,45.0
1008,3.0
1009,55.0
1010,11.0
1012,51.0
1013,27.0
1014,45.0
1015,22.0
1016,14.0
1017,45.0
1018,11.0
1019,22.0
1021,14.0
1023,22.0
1024,22.0
1025,22.0
1027,14.0
1028,45.0
1029,45.0
1030,22.0
1031,11.0
1032,22.0
1033,22.0
1036,19.0
1037,22.0
1038,22.0
1039,55.0
1040,14.0
1041,22.0
1042,22.0
1043,22.0
1044,45.0
1045,45.0
1046,55.0
1047,49.0
1049,45.0
1050,22.0
1051,22.0
1052,22.0
1053,22.0
1054,11.0
1055,11.0
1056,22.0
1057,51.0
1059,14.0
1063,22.0
1065,45.0
1066,32.0
1067,49.0
1068,45.0
1069,45.0
1070,22.0
1071,45.0
1072,45.0
1073,22.0
1076,11.0
1077,19.0
1079,22.0
1080,22.0
1081,22.0
1082,22.0
1083,14.0
1084,11.0
1085,22.0
1086,45.0
1087,22.0
1088,22.0
1090,19.0
1091,45.0
1092,22.0
1093,22.0
1094,22.0
1096,22.0
1097,22.0
1100,45.0
1101,45.0
1102,11.0
1103,22.0
1104,22.0
1105,22.0
1106,49.0
1107,22.0
1108,22.0
1111,45.0
1112,45.0
1113,45.0
1114,49.0
1115,45.0
1116,45.0
1117,45.0
1118,40.0
1119,40.0
1120,49.0
1121,22.0
1123,22.0
1124,22.0
1125,22.0
1127,45.0
1128,45.0
1129,19.0
1130,14.0
1132,45.0
1133,17.0
1134,49.0
1135,22.0
1138,55.0
1139,45.0
1142,11.0
1144,45.0
1147,22.0
1148,14.0
1150,55.0
1151,49.0
1152,22.0
1153,17.0
1154,22.0
1155,45.0
1156,22.0
1157,22.0
1158,22.0
1159,22.0
1160,61.0
1161,50.0
1162,22.0
1163,22.0
1164,45.0
1165,49.0
1166,19.0
1167,55.0
1168,14.0
1170,22.0
1171,18.0
1172,22.0
1173,22.0
1174,19.0
1176,55.0
1177,62.0
1178,61.0
1179,22.0
1180,22.0
1181,45.0
1183,45.0
1184,45.0
1185,22.0
1186,22.0
1187,22.0
1188,45.0
1189,22.0
1190,48.0
1193,49.0
1194,22.0
1195,14.0
1197,22.0
1198,19.0
1199,45.0
1200,22.0
1201,45.0
1202,55.0
1203,45.0
1204,45.0
1205,22.0
1208,22.0
1209,45.0
1210,45.0
1211,19.0
1212,22.0
1213,49.0
1215,45.0
1216,45.0
1217,22.0
1220,17.0
1221,22.0
1222,22.0
1223,45.0
1225,14.0
1226,45.0
1229,22.0
1231,22.0
1232,60.0
1233,45.0
1234,22.0
1235,22.0
1236,19.0
1237,45.0
1238,22.0
1239,22.0
1242,49.0
1243,11.0
1245,14.0
1246,6.0
1247,45.0
1248,49.0
1250,22.0
1251,20.0
1252,22.0
1253,19.0
1254,22.0
1255,22.0
1257,22.0
1258,55.0
1260,22.0
1261,45.0
1263,22.0
1264,49.0
1266,21.0
1267,22.0
1268,22.0
1269,45.0
1270,45.0
1272,40.0
1273,45.0
1275,14.0
1276,22.0
1277,22.0
1278,30.0
1279,22.0
1280,14.0
1281,22.0
1282,12.0
1283,22.0
1284,22.0
1288,45.0
1289,45.0
1291,55.0
1292,22.0
1293,17.0
1296,45.0
1297,55.0
1304,11.0
1305,22.0
1306,22.0
1307,11.0
1308,22.0
1309,49.0
1310,22.0
1311,22.0
1312,45.0
1314,14.0
1315,45.0
1316,22.0
1317,45.0
1318,55.0
1319,19.0
1320,45.0
1322,40.0
1324,22.0
1325,55.0
1326,24.0
1327,30.0
1328,45.0
1329,22.0
1330,45.0
1331,22.0
1332,45.0
1334,8.0
1335,22.0
1336,19.0
1337,45.0
1338,22.0
1339,22.0
1341,49.0
1342,14.0
1343,22.0
1344,19.0
1345,22.0
1346,22.0
1347,45.0
1348,11.0
1349,22.0
1351,2.0
1353,22.0
1355,45.0
1356,22.0
1357,45.0
1358,22.0
1361,22.0
1363,63.0
1364,49.0
1366,22.0
1367,19.0
1369,45.0
1370,13.0
1371,45.0
1372,17.0
1374,22.0
1376,45.0
1377,45.0
1379,14.0
1380,55.0
1381,22.0
1384,22.0
1385,19.0
1387,55.0
1388,22.0
1389,22.0
1391,22.0
1393,22.0
1395,55.0
1396,22.0
1397,45.0
1398,11.0
1400,55.0
1401,22.0
1402,11.0
1403,45.0
1405,19.0
1408,55.0
1409,22.0
1410,22.0
1411,22.0
1412,49.0
1415,22.0
1416,22.0
1417,45.0
1419,45.0
1420,11.0
1421,22.0
1422,22.0
1424,19.0
1426,45.0
1427,22.0
1428,22.0
1429,9.0
1431,22.0
1432,49.0
1433,22.0
1434,45.0
1435,55.0
1437,62.0
1438,45.0
1439,22.0
1440,45.0
1442,45.0
1444,22.0
1445,11.0
1446,22.0
1448,45.0
1449,11.0
1450,22.0
1451,22.0
1452,22.0
1453,49.0
1454,58.0
1456,22.0
1458,31.0
1459,61.0
1460,22.0
1462,49.0
1463,22.0
1464,45.0
1465,45.0
1466,55.0
1467,19.0
1469,49.0
1470,45.0
1471,22.0
1472,45.0
1473,22.0
1474,14.0
1476,45.0
1477,22.0
1478,45.0
1480,22.0
1481,46.0
1483,22.0
1484,45.0
1485,22.0
1486,14.0
1487,22.0
1488,22.0
1489,22.0
1490,22.0
1491,14.0
1492,22.0
1493,49.0
1495,22.0
1496,22.0
1498,22.0
1499,49.0
1500,45.0
1501,45.0
1502,22.0
1503,45.0
1505,45.0
1506,22.0
1507,22.0
1508,22.0
1509,22.0
1510,22.0
1511,22.0
1513,45.0
1514,5.0
1515,22.0
1516,59.0
1517,22.0
1518,22.0
1520,22.0
1523,22.0
1524,22.0
1525,22.0
1526,45.0
1527,14.0
1528,49.0
1530,18.0
1531,22.0
1532,22.0
1533,22.0
1534,3.0
1535,22.0
1536,17.0
1537,22.0
1538,49.0
1539,22.0
1540,22.0
1542,22.0
1543,22.0
1544,55.0
1545,22.0
1546,0.0
1547,34.0
1548,22.0
1549,55.0
1550,22.0
1551,22.0
1554,22.0
1555,22.0
1556,52.0
1558,22.0
1561,36.0
1562,22.0
1563,63.0
1564,7.0
1565,30.0
1567,14.0
1568,11.0
1569,22.0
1570,11.0
1571,55.0
1572,22.0
1573,45.0
1574,22.0
1575,45.0
1576,22.0
1578,49.0
1579,22.0
1580,45.0
1581,14.0
1582,45.0
1584,45.0
1585,32.0
1586,45.0
1587,22.0
1588,14.0
1589,19.0
1590,45.0
1591,45.0
1592,25.0
1593,45.0
1594,49.0
1595,22.0
1597,22.0
1598,45.0
1599,22.0
1601,22.0
1602,22.0
1603,11.0
1604,22.0
1605,22.0
1606,22.0
1607,55.0
1608,55.0
1611,55.0
1612,22.0
1614,14.0
1615,22.0
1616,55.0
1620,22.0
1621,38.0
1622,45.0
1623,11.0
1625,22.0
1626,45.0
1627,33.0
1628,22.0
1629,22.0
1631,45.0
1632,22.0
1635,11.0
1637,22.0
1638,22.0
1640,17.0
1641,22.0
1643,22.0
1644,45.0
1645,49.0
1646,22.0
1648,22.0
1650,22.0
1651,8.0
1652,22.0
1653,49.0
1654,22.0
1656,22.0
1659,22.0
1661,22.0
1663,45.0
1664,22.0
1665,49.0
1666,22.0
1667,19.0
1668,22.0
1669,45.0
1670,18.0
1671,11.0
1672,22.0
1673,22.0
1676,22.0
1677,22.0
1679,22.0
1680,22.0
1681,22.0
1682,5.0
1683,22.0
1684,22.0
1685,45.0
1686,14.0
1687,45.0
1688,45.0
1689,22.0
1690,49.0
1691,22.0
1692,22.0
1694,19.0
1695,22.0
1696,45.0
1697,22.0
1699,35.0
1700,57.0
1702,22.0
1703,49.0
1704,49.0
1705,45.0
1706,45.0
1707,11.0
1708,11.0
1710,22.0
1711,49.0
1712,45.0
1713,22.0
1714,22.0
1715,11.0
1716,11.0
1717,63.0
1718,22.0
1721,22.0
1723,3.0
1725,22.0
1727,14.0
1728,49.0
1729,45.0
1730,45.0
1731,22.0
1732,22.0
1733,45.0
1734,45.0
1736,22.0
1737,58.0
1738,11.0
1739,45.0
1740,14.0
1741,22.0
1743,45.0
1744,45.0
1745,22.0
1746,22.0
1747,22.0
1748,22.0
1749,14.0
1751,45.0
1752,22.0
1753,22.0
1755,61.0
1756,49.0
1757,22.0
1758,14.0
1759,45.0
1761,59.0
1764,22.0
1765,55.0
1766,22.0
1767,40.0
1769,22.0
1770,22.0
1771,22.0
1772,22.0
1773,49.0
1774,55.0
1775,16.0
1777,40.0
1778,22.0
1780,45.0
1782,22.0
1783,22.0
1784,45.0
1785,45.0
1786,49.0
1787,45.0
1788,19.0
1789,22.0
1790,45.0
1791,55.0
1793,22.0
1795,49.0
1796,55.0
1798,49.0
1799,22.0
1800,19.0
1801,22.0
1803,45.0
1804,22.0
1805,22.0
1806,53.0
1807,45.0
1808,45.0
1809,45.0
1810,45.0
1811,22.0
1812,14.0
1813,11.0
1814,20.0
1815,22.0
1816,22.0
1817,5.0
1818,22.0
1819,22.0
1821,22.0
1822,22.0
1825,50.0
1826,22.0
1827,22.0
1828,22.0
1829,22.0
1830,22.0
1831,32.0
1833,22.0
1835,22.0
1836,45.0
1837,22.0
1838,22.0
1840,49.0
1841,22.0
1843,14.0
1845,22.0
1846,45.0
1847,45.0
1848,35.0
1849,22.0
1852,45.0
1853,45.0
1854,14.0
1855,55.0
1856,45.0
1858,22.0
1859,22.0
1860,22.0
1862,22.0
1863,55.0
1866,22.0
1868,22.0
1869,22.0
1870,22.0
1871,45.0
1872,45.0
1873,22.0
1878,45.0
1879,22.0
1880,45.0
1881,45.0
1882,22.0
1886,45.0
1888,49.0
1889,49.0
1890,11.0
1891,22.0
1892,22.0
1893,45.0
1894,29.0
1895,45.0
1896,22.0
1897,22.0
1899,45.0
1904,45.0
1905,45.0
1906,22.0
1907,22.0
1908,45.0
1909,22.0
1910,14.0
1911,45.0
1912,45.0
1913,45.0
1915,22.0
1917,22.0
1918,22.0
1919,22.0
1920,22.0
1923,22.0
1924,22.0
1926,45.0
1927,22.0
1928,45.0
1929,45.0
1930,22.0
1931,22.0
1932,22.0
1936,55.0
1937,22.0
1938,45.0
1939,22.0
1941,14.0
1942,14.0
1943,22.0
1944,11.0
1945,45.0
1946,14.0
1947,21.0
1948,45.0
1949,22.0
1951,49.0
1952,22.0
1954,22.0
1955,22.0
1957,22.0
1959,45.0
1960,49.0
1962,45.0
1963,22.0
1964,17.0
1966,22.0
1967,22.0
1968,22.0
1969,14.0
1970,22.0
1971,22.0
1972,45.0
1973,49.0
1974,22.0
1975,45.0
1976,45.0
1977,11.0
1978,22.0
1979,45.0
1980,3.0
1981,45.0
1982,45.0
1983,49.0
1984,36.0
1986,45.0
1987,11.0
1989,22.0
1990,45.0
1992,11.0
1993,19.0
1994,22.0
1996,55.0
1998,22.0
2002,22.0
2003,45.0
2004,22.0
2005,45.0
2006,22.0
2007,22.0
2008,45.0
2010,22.0
2012,55.0
2013,22.0
2014,23.0
2015,22.0
2016,45.0
2018,22.0
2019,22.0
2020,14.0
2021,22.0
2024,45.0
2025,59.0
2026,49.0
2027,45.0
2028,49.0
2029,17.0
2030,22.0
2034,22.0
2035,55.0
2037,22.0
2038,22.0
2039,4.0
2040,22.0
2042,45.0
2044,55.0
2045,22.0
2046,29.0
2048,22.0
2049,22.0
2050,22.0
2051,11.0
2052,14.0
2054,22.0
2055,17.0
2057,19.0
2058,45.0
2059,22.0
2060,49.0
2062,22.0
2065,22.0
2066,22.0
2068,45.0
2069,45.0
2070,22.0
2071,58.0
2072,22.0
2073,22.0
2074,11.0
2075,45.0
2076,22.0
2077,22.0
2078,22.0
2079,14.0
2080,11.0
2081,22.0
2082,11.0
2083,22.0
2084,22.0
2085,37.0
2086,45.0
2088,45.0
2089,49.0
2090,22.0
2091,45.0
2092,22.0
2093,45.0
2094,45.0
2095,45.0
2096,49.0
2098,19.0
2099,22.0
2100,45.0
2101,55.0
2102,22.0
2103,2.0
2104,20.0
2105,22.0
2107,22.0
2110,45.0
2111,51.0
2112,22.0
2113,22.0
2114,20.0
2116,22.0
2117,22.0
2118,14.0
2119,45.0
2121,22.0
2122,22.0
2123,22.0
2124,22.0
2125,60.0
2128,11.0
2129,45.0
2134,19.0
2135,11.0
2136,45.0
2137,3.0
2138,14.0
2139,62.0
2140,22.0
2142,22.0
2144,22.0
2147,45.0
2148,43.0
2149,2.0
2150,22.0
2151,45.0
2154,22.0
2155,22.0
2156,45.0
2158,22.0
2159,45.0
2160,45.0
2162,49.0
2163,19.0
2164,45.0
2165,22.0
2166,49.0
2168,20.0
2172,22.0
2173,45.0
2174,49.0
2175,45.0
2176,45.0
2177,55.0
2178,22.0
2179,45.0
2181,22.0
2183,14.0
2185,14.0
2186,11.0
2187,22.0
2188,22.0
2190,22.0
2191,22.0
2192,11.0
2193,14.0
2194,49.0
2195,22.0
2196,22.0
2197,22.0
2198,45.0
2199,22.0
2201,45.0
2202,14.0
2203,22.0
2204,22.0
2205,22.0
2207,63.0
2210,45.0
2211,45.0
2213,22.0
2215,23.0
2216,45.0
2217,36.0
2218,54.0
2219,22.0
2220,45.0
2221,22.0
2223,45.0
2224,45.0
2225,49.0
2226,14.0
2227,22.0
2228,22.0
2229,14.0
2230,45.0
2231,14.0
2233,45.0
2234,22.0
2235,45.0
2237,22.0
2238,28.0
2240,22.0
2242,22.0
2243,45.0
2244,11.0
2245,22.0
2246,55.0
2247,55.0
2248,14.0
2249,45.0
2251,45.0
2252,45.0
2253,55.0
2254,49.0
2255,18.0
2256,22.0
2257,55.0
2258,45.0
2259,22.0
2260,40.0
2261,22.0
2262,55.0
2263,49.0
2264,22.0
2265,22.0
2267,45.0
2268,45.0
2269,22.0
2271,22.0
2272,22.0
2273,45.0
2276,22.0
2277,22.0
2278,18.0
2279,22.0
2280,55.0
2281,22.0
2282,22.0
2283,14.0
2284,45.0
2285,22.0
2286,14.0
2287,22.0
2288,14.0
2289,22.0
2293,14.0
2294,22.0
2295,11.0
2296,45.0
2297,22.0
2298,22.0
2301,22.0
2304,22.0
2305,22.0
2306,22.0
2307,22.0
2308,19.0
2310,49.0
2311,11.0
2312,22.0
2313,45.0
2314,51.0
2315,45.0
2316,11.0
2317,22.0
2318,22.0
2319,45.0
2320,22.0
2321,17.0
2322,22.0
2323,22.0
2325,22.0
2326,47.0
2329,49.0
2331,55.0
2333,22.0
2335,45.0
2336,22.0
2337,22.0
2338,22.0
2339,28.0
2340,22.0
2341,7.0
2342,22.0
2343,55.0
2344,22.0
2345,21.0
2347,11.0
2348,55.0
2349,45.0
2350,18.0
2351,14.0
2353,5.0
2354,22.0
2355,44.0
2356,45.0
2358,55.0
2360,49.0
2361,22.0
2362,45.0
2364,22.0
2365,13.0
2366,22.0
2367,55.0
2368,22.0
2369,22.0
2370,18.0
2371,22.0
2373,34.0
2374,55.0
2375,45.0
2376,45.0
2378,49.0
2379,22.0
2380,22.0
2381,22.0
2382,22.0
2383,22.0
2385,45.0
2386,22.0
2387,19.0
2389,45.0
2390,14.0
2392,22.0
2394,14.0
2395,22.0
2396,45.0
2397,11.0
2398,62.0
2399,55.0
2400,55.0
2401,44.0
2402,22.0
2403,22.0
2404,22.0
2405,45.0
2406,22.0
2407,45.0
2408,49.0
2409,22.0
2410,22.0
2412,22.0
2413,45.0
2415,22.0
2416,55.0
2417,45.0
2418,22.0
2420,22.0
2422,22.0
2423,22.0
2425,45.0
2426,22.0
2427,22.0
2428,22.0
2430,45.0
2431,17.0
2432,45.0
2433,22.0
2435,22.0
2436,55.0
2437,45.0
2439,19.0
2441,11.0
2442,22.0
2445,40.0
2446,22.0
2447,22.0
2449,22.0
2450,14.0
2451,49.0
2452,45.0
2453,22.0
2454,22.0
2455,45.0
2456,55.0
2457,22.0
2458,45.0
2459,45.0
2460,22.0
2462,45.0
2463,22.0
2464,46.0
2465,45.0
2466,22.0
2467,22.0
2469,22.0
2470,22.0
2472,22.0
2474,22.0
2475,22.0
2477,22.0
2478,22.0
2479,10.0
2480,45.0
2481,22.0
2482,22.0
2483,22.0
2484,22.0
2486,45.0
2487,22.0
2488,45.0
2489,45.0
2490,22.0
2491,22.0
2492,22.0
2494,45.0
2495,45.0
2497,22.0
2498,55.0
2499,22.0
2500,22.0
2501,22.0
2503,45.0
2504,22.0
2505,22.0
2508,11.0
2510,22.0
2511,55.0
2512,34.0
2513,22.0
2515,22.0
2516,45.0
2517,45.0
2518,14.0
2519,11.0
2521,35.0
2523,22.0
2526,45.0
2527,17.0
2528,14.0
2529,14.0
2532,22.0
2536,9.0
2537,11.0
2538,22.0
2539,19.0
2541,55.0
2543,19.0
2544,22.0
2545,11.0
2546,22.0
2547,45.0
2548,22.0
2550,45.0
2552,55.0
2553,22.0
2554,49.0
2555,22.0
2556,11.0
2557,19.0
2558,49.0
2559,22.0
2561,22.0
2562,22.0
2563,22.0
2564,49.0
2567,45.0
2568,22.0
2571,22.0
2572,22.0
2575,11.0
2576,11.0
2577,22.0
2578,17.0
2579,22.0
2580,22.0
2581,22.0
2584,22.0
2585,22.0
2587,45.0
2588,22.0
2589,22.0
2590,22.0
2591,49.0
2592,14.0
2593,22.0
2595,55.0
2598,22.0
2599,22.0
2600,23.0
2601,55.0
2602,22.0
2603,22.0
2604,22.0
2605,45.0
2606,22.0
2607,45.0
2608,22.0
2609,22.0
2610,45.0
2611,22.0
2612,45.0
2613,45.0
2614,20.0
2615,22.0
2616,22.0
2617,45.0
2619,55.0
2620,45.0
2621,22.0
2624,22.0
2627,22.0
2628,45.0
2629,58.0
2630,22.0
2631,49.0
2632,22.0
2633,19.0
2634,49.0
2635,22.0
2636,11.0
2638,22.0
2640,55.0
2641,22.0
2642,22.0
2643,22.0
2644,11.0
2645,22.0
2646,22.0
2647,24.0
2649,22.0
2650,8.0
2652,59.0
2653,22.0
2654,22.0
2655,45.0
2656,22.0
2658,14.0
2659,22.0
2660,22.0
2662,22.0
2663,22.0
2664,22.0
2665,22.0
2666,45.0
2667,45.0
2669,45.0
2671,22.0
2673,49.0
2675,14.0
2676,45.0
2677,22.0
2679,55.0
2681,45.0
2682,11.0
2685,22.0
2686,22.0
2687,45.0
2688,45.0
2689,22.0
2690,31.0
2691,22.0
2693,11.0
2694,22.0
2697,22.0
2699,22.0
2700,22.0
2701,22.0
2702,40.0
2703,22.0
2704,22.0
2705,22.0
2706,15.0
2707,22.0
2708,45.0
2709,14.0
2710,32.0
